Divinity-Ethereal_Void.30,0
Divinity-Ethereal_Void.40,0
Divinity-Ethereal_Void.50,0
Divinity-Ethereal_Void.60,0
Divinity-Ethereal_Void.70,0
Divinity-Ethereal_Void.80,0
Deva_Premal-Devi_Prayer.30,0
Deva_Premal-Devi_Prayer.40,0
Deva_Premal-Devi_Prayer.50,0
Deva_Premal-Devi_Prayer.60,0
Deva_Premal-Devi_Prayer.70,0
Deva_Premal-Devi_Prayer.80,0
Bach-Air_on_a_G_string.30,0
Bach-Air_on_a_G_string.40,0
Bach-Air_on_a_G_string.50,0
Bach-Air_on_a_G_string.60,0
Bach-Air_on_a_G_string.70,0
Bach-Air_on_a_G_string.80,0
Black_Label_Society-The_Last_Goodbye.30,0
Black_Label_Society-The_Last_Goodbye.40,0
Black_Label_Society-The_Last_Goodbye.50,0
Black_Label_Society-The_Last_Goodbye.60,0
Black_Label_Society-The_Last_Goodbye.70,0
Black_Label_Society-The_Last_Goodbye.80,0
Bread-Lost_Without_Your_Love.30,0
Bread-Lost_Without_Your_Love.40,0
Eric_Clapton-Tears_in_Heaven.30,0
Eric_Clapton-Tears_in_Heaven.40,0
Eric_Clapton-Tears_in_Heaven.50,0
Eric_Clapton-Tears_in_Heaven.60,0
Eric_Clapton-Tears_in_Heaven.70,0
Eric_Clapton-Tears_in_Heaven.80,0
Bertie_Higgins-Key_Largo.30,0
Bertie_Higgins-Key_Largo.40,0
Bee_Gees-How_Deep_Is_Your_Love.30,0
Bee_Gees-How_Deep_Is_Your_Love.40,0
Bee_Gees-How_Deep_Is_Your_Love.50,0
Bee_Gees-How_Deep_Is_Your_Love.60,0
Bee_Gees-How_Deep_Is_Your_Love.70,0
Bee_Gees-How_Deep_Is_Your_Love.80,0
Bread-Lost_Without_Your_Love.50,0
Bread-Lost_Without_Your_Love.60,0
Bread-Lost_Without_Your_Love.70,0
Bread-Lost_Without_Your_Love.80,0
Carpenter-Close_to_you.30,0
Carpenter-Close_to_you.40,0
Carpenter-Close_to_you.50,0
Carpenter-Close_to_you.60,0
Carpenter-Close_to_you.70,0
Carpenter-Close_to_you.80,0
Bertie_Higgins-Key_Largo.60,0
Bertie_Higgins-Key_Largo.70,0
Bertie_Higgins-Key_Largo.80,0
Deva_Premal-Sammasati.30,0
Deva_Premal-Sammasati.40,0
Deva_Premal-Sammasati.50,0
Deva_Premal-Sammasati.60,0
Deva_Premal-Sammasati.70,0
Deva_Premal-Sammasati.80,0
Eric_Clapton-Wonderful-Tonight.30,0
Eric_Clapton-Wonderful-Tonight.40,0
Eric_Clapton-Wonderful-Tonight.50,0
Eric_Clapton-Wonderful-Tonight.60,0
Eric_Clapton-Wonderful-Tonight.70,0
Eric_Clapton-Wonderful-Tonight.80,0
John_Mayer-Gravity.30,0
John_Mayer-Gravity.40,0
John_Mayer-Gravity.50,0
John_Mayer-Gravity.60,0
John_Mayer-Gravity.70,0
John_Mayer-Gravity.80,0
Norah_Jones-Come_Away_with_Me.30,0
Norah_Jones-Come_Away_with_Me.40,0
Norah_Jones-Come_Away_with_Me.50,0
Norah_Jones-Come_Away_with_Me.60,0
Norah_Jones-Come_Away_with_Me.70,0
Norah_Jones-Come_Away_with_Me.80,0
Pantera-Planet_Caravan.30,0
Pantera-Planet_Caravan.40,0
Pantera-Planet_Caravan.50,0
Pantera-Planet_Caravan.60,0
Pantera-Planet_Caravan.70,0
Pantera-Planet_Caravan.80,0
Randy_Rhodes-Dee.30,0
Randy_Rhodes-Dee.40,0
Randy_vanwarner-Just_when_I_needed_you_most.30,0
Randy_vanwarner-Just_when_I_needed_you_most.40,0
Randy_vanwarner-Just_when_I_needed_you_most.50,0
Randy_vanwarner-Just_when_I_needed_you_most.60,0
Randy_vanwarner-Just_when_I_needed_you_most.70,0
Randy_vanwarner-Just_when_I_needed_you_most.80,0
Sarah_Brightman-Time_to_Say_Goodbye.30,0
Sarah_Brightman-Time_to_Say_Goodbye.40,0
Sarah_Brightman-Time_to_Say_Goodbye.50,0
Sarah_Brightman-Time_to_Say_Goodbye.60,0
Sarah_Brightman-Time_to_Say_Goodbye.70,0
Sarah_Brightman-Time_to_Say_Goodbye.80,0
Sarah_McLachlan-I_Will_Remember_You.30,0
Sarah_McLachlan-I_Will_Remember_You.40,0
Sarah_McLachlan-I_Will_Remember_You.50,0
Sarah_McLachlan-I_Will_Remember_You.60,0
Sarah_McLachlan-I_Will_Remember_You.70,0
Sarah_McLachlan-I_Will_Remember_You.80,0
Sherriff-When_Im_With_You.30,0
Sherriff-When_Im_With_You.40,0
Sherriff-When_Im_With_You.50,0
Sherriff-When_Im_With_You.60,0
Sherriff-When_Im_With_You.70,0
Sherriff-When_Im_With_You.80,0
Stan_Gets-The_Girl_From_Ipanema.30,0
Stan_Gets-The_Girl_From_Ipanema.40,0
Stan_Gets-The_Girl_From_Ipanema.50,0
Stan_Gets-The_Girl_From_Ipanema.60,0
Stan_Gets-The_Girl_From_Ipanema.70,0
Stan_Gets-The_Girl_From_Ipanema.80,0
The_Piano_Guys-A_Thousand_Years.70,0
The_Piano_Guys-A_Thousand_Years.80,0
The_Piano_Guys-A_Thousand_Years.60,0
The_Piano_Guys-A_Thousand_Years.40,0
The_Piano_Guys-A_Thousand_Years.30,0
The_Piano_Guys-The_Cello_Song-Bach_is_back.40,0
The_Piano_Guys-The_Cello_Song-Bach_is_back.80,0
The_Piano_Guys-The_Cello_Song-Bach_is_back.70,0
The_Piano_Guys-The_Cello_Song-Bach_is_back.50,0
The_Piano_Guys-The_Cello_Song-Bach_is_back.60,0
The_Piano_Guys-The_Cello_Song-Bach_is_back.30,0
Buck_Cherry-Crazy_Bitch.30,1
Buck_Cherry-Crazy_Bitch.40,1
Buck_Cherry-Crazy_Bitch.50,1
Buck_Cherry-Crazy_Bitch.60,1
Buck_Cherry-Crazy_Bitch.70,1
Buck_Cherry-Crazy_Bitch.80,1
DRI-Suit_and_Tie_Guy.30,1
DRI-Suit_and_Tie_Guy.40,1
DRI-Suit_and_Tie_Guy.50,1
DRI-Suit_and_Tie_Guy.60,1
DRI-Suit_and_Tie_Guy.70,1
DRI-Suit_and_Tie_Guy.80,1
Daddy_Yankee-Gasolina.30,1
Daddy_Yankee-Gasolina.40,1
Daddy_Yankee-Gasolina.50,1
Daddy_Yankee-Gasolina.60,1
Daddy_Yankee-Gasolina.70,1
Daddy_Yankee-Gasolina.80,1
Slipnot-Fuck_It_All.30,1
Slipnot-Fuck_It_All.40,1
Slipnot-Fuck_It_All.50,1
Slipnot-Fuck_It_All.60,1
Slipnot-Fuck_It_All.70,1
Slipnot-Fuck_It_All.80,1
Pantera-Fucking_Hostile.30,1
Pantera-Fucking_Hostile.40,1
Pantera-Fucking_Hostile.50,1
Pantera-Fucking_Hostile.60,1
Pantera-Fucking_Hostile.70,1
Pantera-Fucking_Hostile.80,1
The_Immortals-Mortal_Kombat_Theme_Song.30,1
The_Immortals-Mortal_Kombat_Theme_Song.40,1
The_Immortals-Mortal_Kombat_Theme_Song.50,1
The_Immortals-Mortal_Kombat_Theme_Song.60,1
The_Immortals-Mortal_Kombat_Theme_Song.70,1
The_Immortals-Mortal_Kombat_Theme_Song.80,1
